country_name_short,country_name,election_type,election_date,vote_share,seats,seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,previous_parliament_election_id,previous_cabinet_id,party_id
AUS,Australia,parliament,1993-03-13,7.2,16,147,NCP-NPA,National (Country) Party -- National Party of Australia,National (Country) Party -- National Party of Australia,7.822222233376304,33,753,752,725,184
AUS,Australia,parliament,1993-03-13,4.7,2,147,none,no party affiliation,no party affiliation,,33,753,752,725,1396
AUS,Australia,parliament,1993-03-13,3.8,0,147,AD,Australian Democrats,Australian Democrats,3.7003898970100146,33,753,752,725,120
AUS,Australia,parliament,1993-03-13,1.9,0,147,AG,Australian Greens,Australian Greens,1.5438596825850635,33,753,752,725,751
AUS,Australia,parliament,1996-03-02,38.7,75,148,LPA,Liberal Party of Australia,Liberal Party of Australia,7.390253422460124,33,754,753,49,1411
AUS,Australia,parliament,1996-03-02,38.8,49,148,ALP,Australian Labor Party,Australian Labor Party,3.88333336679559,33,754,753,49,1253
AUS,Australia,parliament,1996-03-02,8.2,18,148,NCP-NPA,National (Country) Party -- National Party of Australia,National (Country) Party -- National Party of Australia,7.822222233376304,33,754,753,49,184
AUS,Australia,parliament,1996-03-02,4.3,5,148,none,no party affiliation,no party affiliation,,33,754,753,49,1396
AUS,Australia,parliament,1996-03-02,0.4,1,148,CLP,Country Liberal Party,Country Liberal Party,,33,754,753,49,215
AUS,Australia,parliament,1996-03-02,6.8,0,148,AD,Australian Democrats,Australian Democrats,3.7003898970100146,33,754,753,49,120
AUS,Australia,parliament,1996-03-02,2.9,0,148,AG,Australian Greens,Australian Greens,1.5438596825850635,33,754,753,49,751
AUS,Australia,parliament,1998-10-03,40.1,67,148,ALP,Australian Labor Party,Australian Labor Party,3.88333336679559,33,756,754,402,1253
AUS,Australia,parliament,1998-10-03,33.9,64,148,LPA,Liberal Party of Australia,Liberal Party of Australia,7.390253422460124,33,756,754,402,1411
AUS,Australia,parliament,1998-10-03,5.3,16,148,NCP-NPA,National (Country) Party -- National Party of Australia,National (Country) Party -- National Party of Australia,7.822222233376304,33,756,754,402,184
AUS,Australia,parliament,1998-10-03,4.2,1,148,none,no party affiliation,no party affiliation,,33,756,754,402,1396
AUS,Australia,parliament,1998-10-03,2.6,0,148,AG,Australian Greens,Australian Greens,1.5438596825850635,33,756,754,402,751
AUS,Australia,parliament,1998-10-03,8.4,0,148,ONP,One Nation Party,One Nation Party,8.157894736842104,33,756,754,402,386
AUS,Australia,parliament,1998-10-03,5.1,0,148,AD,Australian Democrats,Australian Democrats,3.7003898970100146,33,756,754,402,120
AUS,Australia,parliament,2001-11-10,37.1,68,150,LPA,Liberal Party of Australia,Liberal Party of Australia,7.390253422460124,33,760,756,423,1411
AUS,Australia,parliament,2001-11-10,37.8,65,150,ALP,Australian Labor Party,Australian Labor Party,3.88333336679559,33,760,756,423,1253
AUS,Australia,parliament,2001-11-10,5.6,13,150,NCP-NPA,National (Country) Party -- National Party of Australia,National (Country) Party -- National Party of Australia,7.822222233376304,33,760,756,423,184
AUS,Australia,parliament,2001-11-10,4.4,3,150,none,no party affiliation,no party affiliation,,33,760,756,423,1396
AUS,Australia,parliament,2001-11-10,0.3,1,150,CLP,Country Liberal Party,Country Liberal Party,,33,760,756,423,215
AUS,Australia,parliament,2001-11-10,5.4,0,150,AD,Australian Democrats,Australian Democrats,3.7003898970100146,33,760,756,423,120
AUS,Australia,parliament,2001-11-10,5.0,0,150,AG,Australian Greens,Australian Greens,1.5438596825850635,33,760,756,423,751
AUS,Australia,parliament,2001-11-10,4.3,0,150,ONP,One Nation Party,One Nation Party,8.157894736842104,33,760,756,423,386
AUS,Australia,parliament,2004-10-09,40.5,74,150,LPA,Liberal Party of Australia,Liberal Party of Australia,7.390253422460124,33,762,760,812,1411
AUS,Australia,parliament,2004-10-09,37.6,60,150,ALP,Australian Labor Party,Australian Labor Party,3.88333336679559,33,762,760,812,1253
AUS,Australia,parliament,2004-10-09,5.9,12,150,NCP-NPA,National (Country) Party -- National Party of Australia,National (Country) Party -- National Party of Australia,7.822222233376304,33,762,760,812,184
AUS,Australia,parliament,2004-10-09,4.0,3,150,none,no party affiliation,no party affiliation,,33,762,760,812,1396
AUS,Australia,parliament,2004-10-09,0.3,1,150,CLP,Country Liberal Party,Country Liberal Party,,33,762,760,812,215
AUS,Australia,parliament,2004-10-09,2.0,0,150,FFP,Family First Party,Family First Party,,33,762,760,812,446
AUS,Australia,parliament,2004-10-09,1.2,0,150,ONP,One Nation Party,One Nation Party,8.157894736842104,33,762,760,812,386
AUS,Australia,parliament,2004-10-09,1.2,0,150,AD,Australian Democrats,Australian Democrats,3.7003898970100146,33,762,760,812,120
AUS,Australia,parliament,2004-10-09,7.2,0,150,AG,Australian Greens,Australian Greens,1.5438596825850635,33,762,760,812,751
AUS,Australia,parliament,2007-11-24,43.4,83,150,ALP,Australian Labor Party,Australian Labor Party,3.88333336679559,33,761,762,234,1253
AUS,Australia,parliament,2007-11-24,36.3,55,150,LPA,Liberal Party of Australia,Liberal Party of Australia,7.390253422460124,33,761,762,234,1411
AUS,Australia,parliament,2007-11-24,5.5,10,150,NCP-NPA,National (Country) Party -- National Party of Australia,National (Country) Party -- National Party of Australia,7.822222233376304,33,761,762,234,184
AUS,Australia,parliament,2007-11-24,3.7,2,150,none,no party affiliation,no party affiliation,,33,761,762,234,1396
AUS,Australia,parliament,2007-11-24,2.0,0,150,FFP,Family First Party,Family First Party,,33,761,762,234,446
AUS,Australia,parliament,2007-11-24,7.8,0,150,AG,Australian Greens,Australian Greens,1.5438596825850635,33,761,762,234,751
AUS,Australia,parliament,2010-08-21,37.99,72,150,ALP,Australian Labor Party,Australian Labor Party,3.88333336679559,33,246,761,736,1253
AUS,Australia,parliament,2010-08-21,30.46,44,150,LPA,Liberal Party of Australia,Liberal Party of Australia,7.390253422460124,33,246,761,736,1411
AUS,Australia,parliament,2010-08-21,9.12,21,150,LNPQ,Liberal National Party of Queensland,Liberal National Party of Queensland,,33,246,761,736,154
AUS,Australia,parliament,2010-08-21,3.73,7,150,NCP-NPA,National (Country) Party -- National Party of Australia,National (Country) Party -- National Party of Australia,7.822222233376304,33,246,761,736,184
AUS,Australia,parliament,2010-08-21,2.52,4,150,none,no party affiliation,no party affiliation,,33,246,761,736,1396
AUS,Australia,parliament,2010-08-21,0.31,1,150,CLP,Country Liberal Party,Country Liberal Party,,33,246,761,736,215
AUS,Australia,parliament,2010-08-21,11.76,1,150,AG,Australian Greens,Australian Greens,1.5438596825850635,33,246,761,736,751
AUS,Australia,parliament,2010-08-21,2.25,0,150,FFP,Family First Party,Family First Party,,33,246,761,736,446
AUT,Austria,parliament,1945-10-25,49.8,85,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.473318681661149,59,402,,452,1013
AUT,Austria,parliament,1945-10-25,44.6,76,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.729269005847953,59,402,,452,973
AUT,Austria,parliament,1945-10-25,5.4,4,165,KPO,Kommunistische Partei Österreichs,Communist Party of Austria,0.5,59,402,,452,769
AUT,Austria,parliament,1945-10-25,0.2,0,165,no-seat,no seats,no seats,,59,402,,452,2055
AUT,Austria,parliament,1949-10-09,44.0,77,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.473318681661149,59,67,402,884,1013
AUT,Austria,parliament,1949-10-09,38.7,67,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.729269005847953,59,67,402,884,973
AUT,Austria,parliament,1949-10-09,11.7,16,165,VdU,Verband der Unabhängigen,Federation of Independents,6.8,59,67,402,884,1818
AUT,Austria,parliament,1949-10-09,5.1,5,165,K/L,Kommunisten und Linkssozialisten,Communists and Left Socialists,0.5,59,67,402,884,1764
AUT,Austria,parliament,1949-10-09,0.28,0,165,no-seat,no seats,no seats,,59,67,402,884,2055
AUT,Austria,parliament,1953-02-22,41.3,74,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.473318681661149,59,11,67,560,1013
AUT,Austria,parliament,1953-02-22,42.1,73,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.729269005847953,59,11,67,560,973
AUT,Austria,parliament,1953-02-22,,12,165,VdU,Verband der Unabhängigen,Federation of Independents,6.8,59,11,67,560,1818
AUT,Austria,parliament,1953-02-22,5.3,4,165,K/L,Kommunisten und Linkssozialisten,Communists and Left Socialists,0.5,59,11,67,560,1764
AUT,Austria,parliament,1953-02-22,,2,165,ApE,Aktion zur politischen Erneuerung,Movement for Political Renewal,,59,11,67,560,1819
AUT,Austria,parliament,1953-02-22,0.13,0,165,no-seat,no seats,no seats,,59,11,67,560,2055
AUT,Austria,parliament,1953-02-22,10.9,,165,WdU,Wahlpartei der Unabhängigen,Party of the Independents,6.8,59,11,67,560,1820
AUT,Austria,parliament,1956-05-13,46.0,82,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.473318681661149,59,169,11,659,1013
AUT,Austria,parliament,1956-05-13,43.0,74,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.729269005847953,59,169,11,659,973
AUT,Austria,parliament,1956-05-13,6.5,6,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.349366487629466,59,169,11,659,50
AUT,Austria,parliament,1956-05-13,4.4,3,165,K/L,Kommunisten und Linkssozialisten,Communists and Left Socialists,0.5,59,169,11,659,1764
AUT,Austria,parliament,1956-05-13,0.04,0,165,no-seat,no seats,no seats,,59,169,11,659,2055
AUT,Austria,parliament,1959-05-10,44.2,79,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.473318681661149,59,347,169,105,1013
AUT,Austria,parliament,1959-05-10,44.8,78,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.729269005847953,59,347,169,105,973
AUT,Austria,parliament,1959-05-10,7.7,8,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.349366487629466,59,347,169,105,50
AUT,Austria,parliament,1959-05-10,3.3,0,165,K/L,Kommunisten und Linkssozialisten,Communists and Left Socialists,0.5,59,347,169,105,1764
AUT,Austria,parliament,1962-11-18,45.4,81,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.473318681661149,59,495,347,533,1013
AUT,Austria,parliament,1962-11-18,44.0,76,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.729269005847953,59,495,347,533,973
AUT,Austria,parliament,1962-11-18,7.0,8,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.349366487629466,59,495,347,533,50
AUT,Austria,parliament,1962-11-18,3.0,0,165,K/L,Kommunisten und Linkssozialisten,Communists and Left Socialists,0.5,59,495,347,533,1764
AUT,Austria,parliament,1966-03-06,48.35,85,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.473318681661149,59,608,495,1035,1013
AUT,Austria,parliament,1966-03-06,42.56,74,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.729269005847953,59,608,495,1035,973
AUT,Austria,parliament,1966-03-06,5.35,6,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.349366487629466,59,608,495,1035,50
AUT,Austria,parliament,1966-03-06,3.28,0,165,DFP,Demokratische Fortschrittliche Partei,Democratic Progressive Party,,59,608,495,1035,1743
AUT,Austria,parliament,1970-03-01,48.4,81,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.729269005847953,59,377,608,561,973
AUT,Austria,parliament,1970-03-01,44.7,78,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.473318681661149,59,377,608,561,1013
AUT,Austria,parliament,1970-03-01,5.5,6,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.349366487629466,59,377,608,561,50
AUT,Austria,parliament,1970-03-01,1.0,0,165,KPO,Kommunistische Partei Österreichs,Communist Party of Austria,0.5,59,377,608,561,769
AUT,Austria,parliament,1971-10-10,50.0,93,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.729269005847953,59,185,377,354,973
AUT,Austria,parliament,1971-10-10,43.1,80,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.473318681661149,59,185,377,354,1013
AUT,Austria,parliament,1971-10-10,5.5,10,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.349366487629466,59,185,377,354,50
AUT,Austria,parliament,1971-10-10,1.4,0,183,KPO,Kommunistische Partei Österreichs,Communist Party of Austria,0.5,59,185,377,354,769
AUT,Austria,parliament,1975-10-05,50.4,93,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.729269005847953,59,221,185,365,973
AUT,Austria,parliament,1975-10-05,42.9,80,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.473318681661149,59,221,185,365,1013
AUT,Austria,parliament,1975-10-05,5.4,10,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.349366487629466,59,221,185,365,50
AUT,Austria,parliament,1975-10-05,1.2,0,183,KPO,Kommunistische Partei Österreichs,Communist Party of Austria,0.5,59,221,185,365,769
AUT,Austria,parliament,1979-05-06,51.0,95,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.729269005847953,59,452,221,350,973
AUT,Austria,parliament,1979-05-06,41.9,77,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.473318681661149,59,452,221,350,1013
AUT,Austria,parliament,1979-05-06,6.1,11,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.349366487629466,59,452,221,350,50
AUT,Austria,parliament,1979-05-06,1.0,0,183,KPO,Kommunistische Partei Österreichs,Communist Party of Austria,0.5,59,452,221,350,769
AUT,Austria,parliament,1983-04-24,47.6,90,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.729269005847953,59,456,452,463,973
AUT,Austria,parliament,1983-04-24,43.2,81,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.473318681661149,59,456,452,463,1013
AUT,Austria,parliament,1983-04-24,5.0,12,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.349366487629466,59,456,452,463,50
AUT,Austria,parliament,1983-04-24,1.4,0,183,ALO,Alternative Liste Österreichs,Alternative List Austria,,59,456,452,463,1739
AUT,Austria,parliament,1983-04-24,2.0,0,183,VGO,Vereinte Grüne Österreichs,United Greens Austria,,59,456,452,463,1740
AUT,Austria,parliament,1986-11-23,43.1,80,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.729269005847953,59,235,456,828,973
AUT,Austria,parliament,1986-11-23,41.3,77,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.473318681661149,59,235,456,828,1013
AUT,Austria,parliament,1986-11-23,9.7,18,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.349366487629466,59,235,456,828,50
AUT,Austria,parliament,1986-11-23,4.8,8,183,GRUENE,Die Grünen – Die grüne Alternative,The Greens -- The Green Alternative,2.460438615564714,59,235,456,828,1429
AUT,Austria,parliament,1986-11-23,0.7,0,183,KPO,Kommunistische Partei Österreichs,Communist Party of Austria,0.5,59,235,456,828,769
AUT,Austria,parliament,1990-10-07,42.8,80,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.729269005847953,59,325,235,873,973
AUT,Austria,parliament,1990-10-07,32.1,60,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.473318681661149,59,325,235,873,1013
AUT,Austria,parliament,1990-10-07,16.6,33,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.349366487629466,59,325,235,873,50
AUT,Austria,parliament,1990-10-07,4.8,10,183,GRUENE,Die Grünen – Die grüne Alternative,The Greens -- The Green Alternative,2.460438615564714,59,325,235,873,1429
AUT,Austria,parliament,1990-10-07,2.0,0,183,VGO,Vereinte Grüne Österreichs,United Greens Austria,,59,325,235,873,1740
AUT,Austria,parliament,1994-10-09,34.9,65,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.729269005847953,59,66,325,524,973
AUT,Austria,parliament,1994-10-09,27.7,52,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.473318681661149,59,66,325,524,1013
AUT,Austria,parliament,1994-10-09,22.5,42,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.349366487629466,59,66,325,524,50
AUT,Austria,parliament,1994-10-09,7.3,13,183,GRUENE,Die Grünen – Die grüne Alternative,The Greens -- The Green Alternative,2.460438615564714,59,66,325,524,1429
AUT,Austria,parliament,1994-10-09,6.0,11,183,LIF,Liberales Forum,Liberal Forum,4.880555531713698,59,66,325,524,955
AUT,Austria,parliament,1994-10-09,0.9,0,183,Nein,Nein – Bürgerinitiative gegen die EU Mitgliedschaft,No -- Citizens' Initiative against EU membership,,59,66,325,524,1744
AUT,Austria,ep,1995-01-01,,8,21,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.729269005847953,59,13,66,294,973
AUT,Austria,ep,1995-01-01,,6,21,OVP,Österreichische Volkspartei,Austrian People's Party,6.473318681661149,59,13,66,294,1013
