id,country_id,start_date,name,caretaker,wikipedia,data_source,description,comment,previous_cabinet_id,previous_parliament_election_id,previous_ep_election_id,old_countryID,old_cabID
693,9,2005-10-17,Stoltenberg II,0,http://en.wikipedia.org/wiki/Second_cabinet_Stoltenberg,ejpr,,,300,3,,578,20050
694,8,1959-05-19,De Quay,0,http://en.wikipedia.org/wiki/Netherlands_cabinet_de_Quay,,,,741,667,,528,19590
695,64,1950-06-08,Duvieusart,0,http://en.wikipedia.org/wiki/Jean_Duvieusart,mueller,,,746,217,,56,19500
696,29,1968-07-06,Trudeau II,0,,,,,565,91,,124,19681
697,29,1958-03-31,Diefenbaker II,0,,,,,249,286,,124,19580
698,43,1962-12-06,Pompidou II,0,http://fr.wikipedia.org/wiki/Historique_des_gouvernements_de_la_France,,,,526,407,,250,19621
699,1,1998-10-30,Dzurinda I,0,http://en.wikipedia.org/wiki/Mikul%C3%A1%C5%A1_Dzurinda,mue-rom,,,26,349,,703,19980
700,64,1950-08-16,Pholien,0,http://en.wikipedia.org/wiki/Joseph_Pholien,mueller,,,695,217,,56,19501
701,11,1960-12-12,Holyoake II,0,,,,,869,666,,554,19600
702,59,1983-05-24,Sinowatz,0,http://de.wikipedia.org/wiki/Bundesregierung_Sinowatz,"nyt, mueller","Cabinet was appointed on 24 May 1983.
PM Sinowatz resigned on 9 June 1986 after Kurt Waldheim was elected as president and cabinet resigned on 16 June.",,463,456,,40,19830
703,56,1946-06-30,Thors III,0,http://en.wikipedia.org/wiki/%C3%93lafur_Thors,indridason,,,435,35,,352,19460
704,29,1993-06-25,Campbell,0,,,,,739,96,,124,19930
705,26,1964-07-22,Moro II,0,http://it.wikipedia.org/wiki/Governo_Moro_II,,,,818,380,,380,19640
706,39,2008-05-02,Gyurcsany III,0,http://en.wikipedia.org/wiki/Ferenc_Gyurcs%C3%A1ny,nzz,,,325,194,224,348,20080
707,67,1970-05-14,Aura I,1,http://en.wikipedia.org/wiki/Teuvo_Aura,valt,,,203,77,,246,19700
708,68,2010-06-28,Necas I,0,http://cs.wikipedia.org/wiki/Vl%C3%A1da_Petra_Ne%C4%8Dase,"cp, ctk,  afp","PM Necas was appointed on 28 June 2010 and cabinet on 13 July. It won an investiture vote (yes: 118, no: 82) on 10 August 2010.
Cabinet ended on 17 April 2012 after Public Affairs (VV) party group split.",,157,599,516,203,20100
710,23,1991-10-16,Stolojan,1,http://en.wikipedia.org/wiki/Theodor_Stolojan,,,,715,633,,642,19910
711,43,2002-05-07,Raffarin I,0,http://fr.wikipedia.org/wiki/Gouvernement_Jean-Pierre_Raffarin_(1),w,,,481,479,273,250,20020
712,43,1988-06-23,Rocard II,0,http://fr.wikipedia.org/wiki/Historique_des_gouvernements_de_la_France,,,,240,643,415,250,19881
713,41,1981-10-21,Papandreou A I,0,,,,,531,227,147,300,19810
714,10,1997-02-12,Sofiyanski,1,http://en.wikipedia.org/wiki/Stefan_Sofiyanski,"mue-rom, w",,,541,355,,100,19970
715,23,1990-05-20,Roman,0,http://en.wikipedia.org/wiki/Petre_Roman,,,,,633,,642,19900
716,41,1990-02-13,Zolotas II,1,,,,,454,508,518,300,19900
717,11,1949-12-08,Holland I,0,http://en.wikipedia.org/wiki/First_National_Government_of_New_Zealand,nyt,"Holland called snap elections on 11 July following dispute over a strike.
Cabinet ended with an early election on 1 September 1951.",,474,94,,554,19490
718,63,1987-08-17,Silva II,0,,ap,"PM Silva and his cabinet were appointed on 12 August 1987 and sworn in on 17 August.
It ends with regular elections on 6 October 1991.",,734,480,535,620,19870
719,1,1993-11-17,Meciar V,0,http://en.wikipedia.org/wiki/Vladim%C3%ADr_Me%C4%8Diar,nyt,Meciar lost a vote of confidence on 11 March 1994.,,592,294,,703,19932
720,33,1975-11-11,Fraser I,1,http://en.wikipedia.org/wiki/Malcolm_Fraser,"hug-86, nyt",Caretaker cabinet formed on 11 November 1975 after the dismissal of PM Whitlam and the dissolution of both houses of paliament. It ends with election on 13 December.,,844,758,,36,19750
721,41,1989-10-12,Grivas,1,http://en.wikipedia.org/wiki/Yiannis_Grivas,,,,782,205,518,300,19891
722,59,2000-02-04,Schuessel I,0,http://de.wikipedia.org/wiki/Bundesregierung_Sch%C3%BCssel_I,"afp, aufo","Cabinet was appointed on 4 February 2000.
On 9 September 2002, cabinet announced resignation following disputes within the Freedom Party (FPO) and coalition parties agreed to call an early election.
Cabinet ended with an early election on 24 November 2002 and resigned the same day.",,1034,492,16,40,20000
723,40,1979-12-05,Bundesrat 1979,0,,,,,20,435,,756,19790
724,64,1981-12-17,Martens V,0,http://en.wikipedia.org/wiki/Wilfried_Martens,mue-rom,,,429,501,442,56,19811
725,33,1991-12-20,Keating I,0,http://en.wikipedia.org/wiki/First_Keating_Ministry,aph-11,,,155,752,,36,19910
726,9,1949-10-10,Gerhardsen III,0,http://en.wikipedia.org/wiki/Einar_Gerhardsen,mueller,,,58,478,,578,19490
727,5,1979-11-09,Ohira II,0,http://en.wikipedia.org/wiki/Masayoshi_Ohira,nyt,"Ohira lost a confidence vote on 16 May 1980 (yes: 187, no: 243) after some MPs from the Liberal Democrats abstained from the vote and parliament was dissolved. Ohira died on 12 June and Masayoshi Ito became acting prime minster until the elections in July.",,227,433,,392,19790
728,74,1989-08-24,Mazowiecki I,0,http://en.wikipedia.org/wiki/Tadeusz_Mazowiecki,nyt,"PM Mazowiecki won an investiture vote on 24 August 1989 (yes: 378, no: 4, abstain: 41) and the cabinet on 12 September (yes: 402, no: 0, abstain: 13).",,,158,,616,19890
729,44,1955-04-06,Eden I,0,http://en.wikipedia.org/wiki/Conservative_Government_1955%E2%80%931957,bpf,,,691,102,,826,19550
730,74,1993-05-28,Suchocka II,1,http://en.wikipedia.org/wiki/Hanna_Suchocka,afp,Continuation caretaker cabinet that resigned on 18 October 1993 following elections on 19 September.,,68,211,,616,19930
731,51,1998-02-28,Klerides III,0,http://en.wikipedia.org/wiki/Glafkos_Klerides,reuters,,,911,330,,196,19980
732,35,1990-02-26,Carlsson III,0,http://sv.wikipedia.org/wiki/Regeringen_Carlsson_II,ap,"Previous government reformed under Carlsson after the opposition parties failed to form a new government. PM Carlsson won an investiture vote on 26 February 1990 (yes: 175, no: 101, abstain: 59).",Cabinet not listed in Müller/Strom (2000).,220,428,,752,19900
733,44,1966-04-05,Wilson II,0,http://en.wikipedia.org/wiki/Labour_Government_1964-1970,,,,760,583,,826,19660
734,63,1985-10-31,Silva I,0,,"ap, times","PM Silva was appointed on 31 October 1985, cabinet was appointed on 2 November and sworn in on 6 November.
Minority cabinet with regular support from the Christian Democrats (PDC) and sometimes from the Democratic Renewal Party (PRD).
It lost a PRD initiated confidence vote (yes: 108; no: 134) over economic policies on 3 April 1987. Government remained in office in caretaker capacity after parliament was dissolved on 28 April (AP).",,885,106,,620,19850
735,15,1999-10-29,Kubilius,0,http://en.wikipedia.org/wiki/Andrius_Kubilius,mue-rom,,,444,566,,440,19991
736,33,2010-06-24,Gillard I,0,http://en.wikipedia.org/wiki/First_Gillard_Ministry,bbc,PM Gillard took office on 24 June 2010 after PM Rudd stepped down and called for general elections on 17 July.,,385,761,,36,20100
737,26,1987-04-17,Fanfani VI,0,http://it.wikipedia.org/wiki/Governo_Fanfani_VI,mueller,,,293,617,458,380,19870
738,67,1953-11-17,Tuomioja,1,http://en.wikipedia.org/wiki/Sakari_Tuomioja,valt,,Recorded as non-partisan cabinet in Müller/Strøm (2000).,232,575,,246,19531
739,29,1988-12-07,Mulroney II,0,,,,,498,96,,124,19880
740,21,1993-01-25,Rasmussen N I,0,http://da.wikipedia.org/wiki/Regeringen_Poul_Nyrup_Rasmussen_I,mueller,,,11,157,308,208,19930
741,8,1958-12-22,Beel II,1,http://en.wikipedia.org/wiki/Netherlands_cabinet_Beel-2,,,,761,437,,528,19580
742,56,1947-02-04,Stefansson,0,http://en.wikipedia.org/wiki/Stef%C3%A1n_J%C3%B3hann_Stef%C3%A1nsson,indridason,,,703,35,,352,19470
743,5,1989-06-03,Uno,0,,,,,283,506,,392,19890
744,21,1973-12-19,Hartling,0,http://da.wikipedia.org/wiki/Regeringen_Poul_Hartling,mueller,,,320,64,,208,19730
745,64,1954-04-22,Van Acker IV,0,http://en.wikipedia.org/wiki/Achille_Van_Acker,mueller,,,389,545,,56,19540
746,64,1949-08-11,Eyskens G I,0,http://en.wikipedia.org/wiki/Gaston_Eyskens,nyt,Cabinet resigned on 18 March 1950 after Liberal Party (LP-PL) withdrew from coalition.,,40,644,,56,19490
747,67,1957-05-27,Sukselainen I,0,http://en.wikipedia.org/wiki/Vieno_Johannes_Sukselainen%27s_first_cabinet,"nyt, valt",,,373,71,,246,19570
748,37,1993-01-12,Reynolds II,0,,,,,870,359,46,372,19930
749,8,1998-08-03,Kok II,0,http://en.wikipedia.org/wiki/Netherlands_cabinet_Kok-2,afp,Cabinet requested to resign on 19 May 1999 over a constitutional reform bill and withdrew its resignation request on 8 June. It resigned on 16 April 2002 over a report on the 1995 Srebrenica massacre in Bosnia.,Coded as one cabinet because none of the cabinet changes lasts for more than three months.,637,372,58,528,19980
750,29,1949-06-27,St-Laurent II,0,http://en.wikipedia.org/wiki/Louis_St._Laurent#Prime_Minister_of_Canada,,,,534,112,,124,19490
751,29,1979-06-04,Clark,0,,,,,783,683,,124,19790
752,56,1980-02-08,Thoroddsen,0,http://en.wikipedia.org/wiki/Gunnar_Thoroddsen,indridason,,,536,436,,352,19800
753,43,1947-11-24,Schuman I,0,http://fr.wikipedia.org/wiki/Gouvernement_Robert_Schuman_(1),w,,,191,75,,250,19472
754,74,2006-05-05,Marcinkiewicz II,0,http://en.wikipedia.org/wiki/Kazimierz_Marcinkiewicz,"bbc, ejpr",PM Marcinkiewicz resigned on 7 July 2006 following divisions with Law and Justice (PiS) party leader Jarosław Kaczyński. The resignation of the cabinet was accepted by president Lech Kaczyński on 10 July 2006.,,312,188,199,616,20051
755,63,2004-07-23,Santana Lopes,0,http://en.wikipedia.org/wiki/Pedro_Santana_Lopes,ejpr,,,381,657,140,620,20040
756,26,1987-07-28,Goria,0,http://it.wikipedia.org/wiki/Governo_Goria,mueller,,,737,17,458,380,19871
757,59,1960-11-03,Raab IV,0,http://de.wikipedia.org/wiki/Bundesregierung_Raab_IV,nyt,"Cabinet was appointed on 3 November 1960. 
On 16 February 1961, PM Raab announced his resignation because of poor health and resigned on 11 April.",,114,347,,40,19600
758,43,1950-07-02,Queuille III,0,http://fr.wikipedia.org/wiki/Gouvernement_Henri_Queuille_(2),w,,,636,75,,250,19500
759,67,2003-06-24,Vanhanen I,0,http://en.wikipedia.org/wiki/Matti_Vanhanen%27s_first_cabinet,"reuters, valt","PM Vanhanen was appointed in parliament (yes: 109, no: 67, absent: 23) on 24 June 2003 (Reuters). 
Cabinet ended with regular election on 18 March 2007. PM Vanhanen remained in office until the new cabinet formed on 19 April 2007 (Valtioneuvosto).",,877,253,334,246,20031
760,44,1964-10-16,Wilson I,0,http://en.wikipedia.org/wiki/Labour_Government_1964-1970,bpf,,,63,223,,826,19640
761,8,1956-10-12,Drees IV,0,http://en.wikipedia.org/wiki/Netherlands_cabinet_Drees-4,w,,,366,437,,528,19560
762,56,1953-09-11,Thors V,0,http://en.wikipedia.org/wiki/%C3%93lafur_Thors,nyt,Cabinet formed on 11 September 1953 and resigned on 27 March 1956 following the withdrawal of the Progressives (NYT).,Coded as one cabinet because none of the cabinet changes lasts for more than three months.,766,88,,352,19530
763,8,2002-07-21,Balkenende I,0,http://en.wikipedia.org/wiki/Netherlands_cabinet_Balkenende-1,,,,749,74,177,528,20020
764,67,1962-04-13,Karjalainen I,0,http://en.wikipedia.org/wiki/Ahti_Karjalainen,"valt, nyt","Cabinet under PM Karjalainen was appointed on 13 April 1962 and resigned on 30 August 1963 in a dispute over farmer compensations. The cabinet reformed without the Social Democrats (TPSL) on 1 November and resigned in conflict over the 1964 budget on 17 December, announced three days before (NYT).",Cabinet changes on 31 August 1963 (cabinet resignation) and on 18 October (party change). Coded as one cabinet because none of the changes lasts for more than three months.,598,354,,246,19620
765,8,1973-05-11,Den Uyl I,0,http://en.wikipedia.org/wiki/Netherlands_cabinet_Den_Uyl,"nyt, ro",Cabinet resigned on 22 March 1978 following a conflict over land sales and KVP/ARP withdrawal from cabinet.,,291,51,,528,19730
766,56,1950-03-14,Steinthorsson,0,http://en.wikipedia.org/wiki/Steingr%C3%ADmur_Stein%C3%BE%C3%B3rsson,indridason,,,625,259,,352,19500
767,8,1945-06-24,Schermerhorn,1,http://en.wikipedia.org/wiki/Netherlands_cabinet_Schermerhorn/Drees,,,,,,,528,19450
768,60,2000-06-07,Bajuk,0,http://en.wikipedia.org/wiki/Andrej_Bajuk,mue-rom,,,644,338,,705,20000
769,67,1972-09-04,Sorsa I,0,http://en.wikipedia.org/wiki/Kalevi_Sorsa,"afp, valt",Cabinet appointed on 4 September 1972.,,618,636,,246,19721
770,5,2003-11-19,Koizumi II,0,http://en.wikipedia.org/wiki/Junichiro_Koizumi,afp,"PM Koizumi was elected (yes: 281 [lower house]; yes: 136, total: 240 [upper house]) on 19 August 2003 and the cabinet was appointed the same day.",,840,511,,392,20030
771,43,1978-04-03,Barre III,0,http://fr.wikipedia.org/wiki/Gouvernement_Raymond_Barre_(3),,,,72,496,,250,19780
772,69,1990-04-12,Maizere,0,http://de.wikipedia.org/wiki/Kabinett_de_Maizi%C3%A8re,dhbt,"PM de Maizière won an investiture vote on 12 April 1990 (yes: 265, no: 108, abstain: 9). Cabinet composition changed on 2 July 1990 (DSU minister resignation), on 5 August (DA joined CDU) and on 20 August (SPD minister resignation). It lost its parliamentary majority on 19 August when the SPD withdrew its support.",Coded as one cabinet because none of the cabinet changes lasts for more than three months.,,287,,1003,19900
773,40,1991-12-04,Bundesrat 1991,0,,,,,426,521,,756,19910
774,33,1980-11-03,Fraser IV,0,http://en.wikipedia.org/wiki/Fourth_Fraser_Ministry,hug-86,Cabinet ended on 3 February 1983 after PM Fraser obtained a dissolution of the Parliament and Senate.,,421,736,,36,19800
775,59,1949-11-08,Figl III,0,http://de.wikipedia.org/wiki/Bundesregierung_Figl_II,faz,"Cabinet was appointed on 8 November 1949.
Cabinet resigned on 22 October 1952 and called an early election after disagreement over the 1953 budget.",,884,67,,40,19490
776,67,1979-05-26,Koivisto II,0,http://fi.wikipedia.org/wiki/Koiviston_II_hallitus,valt,Koivisto was elected as president resulting in a cabinet reshuffle.,,492,84,,246,19790
777,40,1967-12-14,Bundesrat 1967,0,,,,,513,373,,756,19670
778,54,1994-11-17,Kohl V,0,http://de.wikipedia.org/wiki/Kabinett_Kohl_V,,,,862,595,540,276,19940
779,35,1991-10-03,Bildt,0,http://sv.wikipedia.org/wiki/Regeringen_Carl_Bildt,mueller,,,732,472,,752,19910
780,5,1958-06-12,Kishi II,0,http://en.wikipedia.org/wiki/Nobusuke_Kishi,nyt,"PM Kishi was elected on 12 June 1958 and the cabinet was appointed the same day.
On 16 June 1960, Kishi announced his intention to resign after a controversial United States--Japanese security treaty came into force. Cabinet resigned on 16 July",,887,645,,392,19580
781,35,1952-09-21,Erlander IV,0,http://sv.wikipedia.org/wiki/Regeringen_Erlander_II,mueller,Cabinet remained in office after elections on  21 September 1952 and ended with elections on 26 September 1956.,,361,234,,752,19520
782,41,1989-07-02,Tzannetakis,0,,,,,39,205,518,300,19890
783,29,1974-08-08,Trudeau IV,0,,,,,25,276,,124,19740
784,51,1988-02-28,Vassiliou I,0,http://en.wikipedia.org/wiki/George_Vasiliou,reuters,,,913,127,,196,19880
785,29,1993-11-04,Chretien I,0,,,,,704,546,,124,19931
786,33,1963-12-18,Menzies X,0,http://en.wikipedia.org/wiki/Tenth_Menzies_Ministry,hug-77,Cabinet ended on 20 January 1966 with the resignation of PM Menzies.,,288,741,,36,19630
787,5,1967-02-17,Sato II,0,,,,,8,367,,392,19670
788,21,2007-11-23,Rasmussen F III,0,http://en.wikipedia.org/wiki/Cabinet_of_Anders_Fogh_Rasmussen_III,ejpr,Rasmussen stepped down to become NATO Secretary General,,316,174,168,208,20070
789,5,1970-01-14,Sato III,0,,,,,787,603,,392,19700
790,26,1945-12-09,De Gasperi I,0,http://it.wikipedia.org/wiki/Governo_De_Gasperi_I,mueller,,,,,,380,19450
791,67,1958-04-26,Kuuskoski,1,http://en.wikipedia.org/wiki/Reino_Kuuskoski,valt,,,860,71,,246,19580
792,10,1997-05-21,Kostov,0,http://en.wikipedia.org/wiki/Ivan_Kostov,mue-rom,,"Government was elected in parliament on 21 May 1997 (yes: 179 , no: 55).",714,126,,100,19971
793,54,1957-10-24,Adenauer V,0,http://de.wikipedia.org/wiki/Kabinett_Adenauer_III,dhbt,Cabinet ended on 1 July 1960 when German Party (DP) parliamentary group split.,,633,331,,276,19570
794,37,1977-07-05,Lynch III,0,,,,,315,6,,372,19770
795,33,1968-02-28,Gorton II,0,http://en.wikipedia.org/wiki/Second_Gorton_Ministry,hug-77,,,1,764,,36,19690
796,26,1954-02-10,Scelba,0,http://it.wikipedia.org/wiki/Governo_Scelba,mueller,,,90,642,,380,19541
798,26,1953-08-17,Pella,0,http://it.wikipedia.org/wiki/Governo_Pella,mueller,,,603,642,,380,19531
799,7,1948-07-14,Dupong IV,0,http://lb.wikipedia.org/wiki/Regierung_Dupong-Schaus-Bodson,,,,395,661,,442,19480
800,5,1996-01-11,Hashimoto I,0,,,,,868,57,,392,19960
801,26,1993-04-29,Ciampi,0,http://it.wikipedia.org/wiki/Governo_Ciampi,mueller,,Contains PLI members (Raffaele Costa) that were only interim ministers.,176,605,280,380,19930
802,43,2004-03-30,Raffarin III,0,http://fr.wikipedia.org/wiki/Gouvernement_Jean-Pierre_Raffarin_(3),"bbc, nyt, w",Raffarin resigned on 31 May 2005 following the rejection of the referendum on the European Union constitution.,,820,403,273,250,20030
803,60,2008-11-21,Pahor I,0,http://en.wikipedia.org/wiki/Borut_Pahor,sta,"Cabinet was appointed on 21 November 2008 (yes: 56, no: 30).
It lost the majority on 9 May 2011 when DeSUS decided to leave the coalition and ended on 19 May when last DeSUS minister resigned from the party. Another party (Zares) left the coalition on 27 June.",Coded as one cabinet because none of the cabinet changes lasts for more than three months.,407,522,659,705,20080
804,8,2010-10-14,Rutte I,0,http://en.wikipedia.org/wiki/Netherlands_cabinet_Rutte,"reuters, rnw, afp","Cabinet was appointed on 14 October 2010.
Minority cabinet with support agreement from the Party for Freedom (PVV). It lost its majority support on 20 March after an PVV MP left the party group. PVV withdrew its support on 21 April 2012.
Cabinet resigned on 23 April 2012 after conflict over budget cuts.",,652,530,134,528,20101
805,10,2009-07-27,Borisov,0,http://en.wikipedia.org/wiki/Boyko_Borisov,afp,"Government was confirmed in parliament on 27 July 2009 (yes: 162, no: 77, abstain: 1).",,425,79,432,100,20090
806,27,2004-04-17,Zapatero I,0,,nyt,"Minority cabinet with support of small left-wing and nationalist parties, especially United Left (IU) and Left of Catalonia (ERC) (Hopkin 2005, 389). 
It was appointed on 17 April  2004 (NYT).",,309,164,585,724,20040
807,43,2007-05-18,Fillon I,0,http://fr.wikipedia.org/wiki/Gouvernement_Fran%C3%A7ois_Fillon_(1),"bbc, ejpr, nyt, w",Fillion cabinet formally resigned on 18 June 2007 following parliamentary elections and he was re-appointed as PM by President Sarkozy on the same day.,,46,403,160,250,20070
808,64,1945-02-12,Van Acker I,0,http://en.wikipedia.org/wiki/Achille_Van_Acker,,,,29,,,56,19450
809,26,1988-04-13,De Mita,0,http://it.wikipedia.org/wiki/Governo_De_Mita,mueller,,,756,17,458,380,19880
810,26,1960-07-26,Fanfani III,0,http://it.wikipedia.org/wiki/Governo_Fanfani_III,mueller,,,615,507,,380,19601
811,15,1993-03-10,Slezevicius,0,http://en.wikipedia.org/wiki/Adolfas_%C5%A0le%C5%BEevi%C4%8Dius,mue-rom,,,684,439,,440,19930
812,33,2001-11-26,Howard III,0,http://en.wikipedia.org/wiki/Third_Howard_Ministry,aph-11,,,423,760,,36,20010
813,9,1996-10-25,Jagland,0,http://en.wikipedia.org/wiki/Thorbj%C3%B8rn_Jagland,afp,"PM Jagland resigned on 13 October 1997 after failing to win votes in the 1997 election. Before the election, he declared to step down if his party would not get at least 36.9 percent of the vote, the 1993 DNA result.",,572,404,,578,19960
814,40,1951-12-13,Bundesrat 1951,0,,,,,556,21,,756,19510
815,67,1945-04-17,Paasikivi II,0,http://fi.wikipedia.org/wiki/Paasikiven_III_hallitus,"nyt, valt",Paasikivi was elected as President by Parliament on 9 March 1946.,,120,101,,246,19450
816,72,1974-09-30,Mintoff II,0,,,,,295,8,,470,19740
817,1,1994-03-16,Moravcik,0,http://en.wikipedia.org/wiki/Jozef_Morav%C4%8D%C3%ADk,mue-rom,,,719,294,,703,19940
818,26,1963-12-04,Moro I,0,http://it.wikipedia.org/wiki/Governo_Moro_I,"mueller, nyt",,,511,380,,380,19631
819,21,1982-09-10,Schluter I,0,http://da.wikipedia.org/wiki/Regeringen_Poul_Schl%C3%BCter_I,mueller,,,275,179,271,208,19820
820,43,2002-06-17,Raffarin II,0,http://fr.wikipedia.org/wiki/Gouvernement_Jean-Pierre_Raffarin_(2),w,,,711,403,273,250,20021
821,35,1968-09-15,Erlander X,0,http://sv.wikipedia.org/wiki/Regeringen_Erlander_III,mueller,,,506,655,,752,19680
822,9,1972-10-17,Korvald,1,http://en.wikipedia.org/wiki/Lars_Korvald,"nyt, reg-no","Minority cabinet supported by Conservative Party (H) and Liberal People's Party (DLF).
It was appointed on 18 October 1972 following resignation of Bratelli and its main objective was to negotiate a trade agreement with the European Communities (EC) instead of EC membership.
Cabinet ended with elections on 9 September 1973 and formally resigned on 16 October.",Coded as caretaker due to the limited mandate of the government and its only main task to negotiate a trade agreement.,14,580,,578,19720
823,26,2008-05-08,Berlusconi IV,0,http://en.wikipedia.org/wiki/Berlusconi_IV_Cabinet,"reuters, ansa","PM Berlusconi was appointed on 8 May 2008 and the cabinet won confidence votes on 14/15 May (yes: 335, no: 272, abstain: 1 [lower house], yes: 173, no: 133, abstain: 1 [upper house]).
Cabinet lost its majority on 30 July 2010 when 33 MPs formed a new parliamentary group Future and Freedom (FLI).
Berlusconi announced to resign on 8 November 2011 after failing to secure an absolute majority in a budget vote (yes: 308, required: 316) and stepped down on 12 November.",,117,111,329,380,20080
824,21,1978-08-30,Jorgensen IV,0,http://da.wikipedia.org/wiki/Regeringen_Anker_J%C3%B8rgensen_III,mueller,,,248,409,,208,19780
825,21,1966-11-22,Krag III,0,http://da.wikipedia.org/wiki/Regeringen_Jens_Otto_Krag_II,mueller,,,660,97,,208,19660
826,43,1951-08-11,Pleven II,0,http://fr.wikipedia.org/wiki/Gouvernement_Ren%C3%A9_Pleven_(2),w,,,104,293,,250,19511
827,39,1998-07-06,Orban I,0,http://en.wikipedia.org/wiki/Viktor_Orb%C3%A1n,mue-rom,,,488,671,,348,19980
828,59,1986-06-16,Vranitzky I,0,http://de.wikipedia.org/wiki/Bundesregierung_Vranitzky_I,"nyt, mueller","Cabinet was appointed on 16 June 1986.
On 15 September 1986, PM Vranitzky called an early election after Jörg Haider was elected as chairman of the Freedom Party (FPO).
The cabinet ended with an early election on 23 November 1986 and resigned two days later.",,702,456,,40,19860
830,11,1996-03-01,Bolger III,0,http://en.wikipedia.org/wiki/Fourth_National_Government_of_New_Zealand,ejpr,,"Not coded as a cabinet in the EJPR yearbook. However, cabinet composition changed by appointing ministers from United New Zealand.",514,634,,554,19960
831,67,1991-04-26,Aho I,0,http://en.wikipedia.org/wiki/Esko_Aho,valt,,,41,602,,246,19910
832,7,1959-03-02,Werner I,0,http://lb.wikipedia.org/wiki/Regierung_Werner-Schaus_I,,,,544,390,,442,19590
834,27,1986-07-25,Gonzalez II,0,,,,,238,254,38,724,19860
835,68,1993-01-01,Klaus II,0,http://en.wikipedia.org/wiki/V%C3%A1clav_Klaus,mue-rom,,,165,39,,203,19930
836,33,1975-12-22,Fraser II,0,http://en.wikipedia.org/wiki/Second_Fraser_Ministry,hug-86,"Cabinet was formed on 22 December 1975.
It ended with elections on 18 October 1980.",,720,757,,36,19751
837,21,1987-09-10,Schluter III,0,http://da.wikipedia.org/wiki/Regeringen_Poul_Schl%C3%BCter_II,mueller,,,195,226,128,208,19870
838,44,1997-05-02,Blair I,0,http://en.wikipedia.org/wiki/Blair_Ministry,bpf,,,678,315,351,826,19970
839,23,1992-11-13,Vacaroiu I,0,http://en.wikipedia.org/wiki/Vacaroiu,"mue-rom, reuters","Minority support by Socialist Party (PSM), Greater Romania Party (PRM) and Romanian National Unity Party (PUNR) was formally acknowledged on 25 June 1993.",,710,416,,642,19920
840,5,2001-04-26,Koizumi I,0,http://en.wikipedia.org/wiki/Junichiro_Koizumi,ejpr,,,163,237,,392,20010
841,21,1962-09-03,Krag I,0,http://da.wikipedia.org/wiki/Regeringen_Jens_Otto_Krag_I,mueller,,,456,73,,208,19620
842,26,1976-02-12,Moro V,0,http://it.wikipedia.org/wiki/Governo_Moro_V,mueller,,,149,65,,380,19760
843,43,1984-07-17,Fabius,0,http://fr.wikipedia.org/wiki/Historique_des_gouvernements_de_la_France,,,,428,20,415,250,19840
844,33,1974-06-12,Whitlam II,0,http://en.wikipedia.org/wiki/Third_Whitlam_Ministry,"hug-86, nyt",Cabinet ended on 11 November 1975 after an opposition-controlled Senate refused to approve the budget and Governor-General Kerr dismissed PM Whitlam.,,507,758,,36,19740
845,11,2002-08-15,Clark II,0,http://en.wikipedia.org/wiki/Fifth_Labour_Government_of_New_Zealand,ejpr,confidence and supply from the Greens and United Future,,212,572,,554,20020
846,39,2010-05-29,Orban II,0,,reuters,"Government passed an investiture vote on 29 May 2010 (yes: 261, no: 107, abstain: 18).",,162,688,249,348,20100
847,64,1974-06-11,Tindemans II,0,http://en.wikipedia.org/wiki/Leo_Tindemans,mueller,,,677,384,,56,19741
848,67,1976-09-29,Miettunen III,0,http://en.wikipedia.org/wiki/Martti_Miettunen,valt,,,476,98,,246,19760
849,56,1974-08-28,Hallgrimsson,0,http://en.wikipedia.org/wiki/Geir_Hallgr%C3%ADmsson,indridason,,,272,637,,352,19740
850,5,2005-10-31,Koizumi III,0,http://en.wikipedia.org/wiki/Junichiro_Koizumi,"ejpr, nyt",,,770,554,,392,20050
851,56,1963-06-09,Thors VII,0,http://en.wikipedia.org/wiki/%C3%93lafur_Thors,indridason,,,331,379,,352,19630
853,21,1950-09-16,Hedtoft II,0,http://da.wikipedia.org/wiki/Regeringen_Hans_Hedtoft_I,"mueller, nyt","Government lost a vote over butter rationing (yes: 68, no: 69) on 25 November 1950 and resigned a day later.",,408,430,,208,19500
854,35,2010-09-19,Reinfeldt II,0,http://en.wikipedia.org/wiki/Cabinet_of_Fredrik_Reinfeldt,ap,PM Reinfeldt won the September election but the coalition was not able to maintain a majority in parliament. Reinfeld presented his new minority cabinet and appointed his ministers on 5 October 2010.,,475,512,304,752,20100
855,40,2003-12-10,Bundesrat 2003,0,,swiss,,,198,206,,756,20030
856,67,1971-03-26,Karjalainen III,0,http://fi.wikipedia.org/wiki/Karjalaisen_toinen_hallitus,"nyt, valt","Cabinet begins with change of party composition on 26 March 1971.
It resigned on 29 October 1971 over disputes on agricultural prices.",,115,77,,246,19710
857,29,1963-04-22,Pearson I,0,,,,,619,424,,124,19630
858,63,2009-10-26,Socrates II,0,http://en.wikipedia.org/wiki/Jos%C3%A9_S%C3%B3crates,"bbc, reuters",PM Socrates resigned on 23 March 2011 after parliament rejected an austerity budget.,,169,405,5,620,20090
859,64,1973-01-26,Leburton,0,http://en.wikipedia.org/wiki/Edmond_Leburton,mueller,,Coded as one cabinet: Election (10 March 1974) takes place within three month and new cabinet forms (25 March 1974) within three month thereafter.,448,591,,56,19730
