id,country_id,family_id,name_short,name_english,name,name_ascii,name_nonlatin,wikipedia,data_source,description,comment,cmp,euprofiler,ees,morgan,castles_mair,huber_inglehart,ray,benoit_laver,chess,old_countryID,old_partyID
211,21,6,RV,Danish Social-Liberal Party,Det Radikale Venstre,Det Radikale Venstre,,http://en.wikipedia.org/wiki/Radikale_Venstre,,,,13410,68,1208410,2,505,1104,202,5585,202,208,19
212,8,3,RPF,Reformatory Political Federation,Reformatorisch Politieke Federatie,Reformatorisch Politieke Federatie,,http://en.wikipedia.org/wiki/Reformatory_Political_Federation,,,,,,,,1109,2608,1008,,1008,528,41
213,43,3,MR,Reformers Movement,Mouvement réformateur,Mouvement reformateur,,,,,,31529,,,,,,,,613,250,31
215,33,9,CLP,Country Liberal Party,Country Liberal Party,Country Liberal Party,,http://en.wikipedia.org/wiki/Country_Liberal_Party,,,,,,,,,,,,,36,12
217,72,28,PCP,Progressive Constitutional Party,Progressive Constitutional Party,Progressive Constitutional Party,,http://www.maltadata.com/abbrev.htm,,,"'Formed in October 1953 by Mabel Strickland, a former leader of the Constitutional Party.' (Mackie/Rose 1991, 313)",,,,,,,,,,470,17
219,75,19,EER,Estonian Greens,Erakonna Eestimaa Rohelised,Erakonna Eestimaa Rohelised,,http://en.wikipedia.org/wiki/Estonian_Greens,,,,,79,1233100,,,1206,,,,233,10
220,1,11,Smer,Direction -- Social Democracy,Smer – sociálna demokracia,Smer -- socialna demokracia,,http://en.wikipedia.org/wiki/Party_Direction_-_Third_Way,,,,96423,258,1703423,,,,,4157,2803,703,37
221,64,6,LD,List Dedecker,Lijst Dedecker,Lijst Dedecker,,http://en.wikipedia.org/wiki/List_Dedecker,,,,,14,1056600,,,,,,,56,70
224,40,14,PSA,Autonomous Socialist Party,Partito socialista autonomo,Partito socialista autonomo,,http://www.hls-dhs-dss.ch/textes/d/D17403.php,"hls, ejpr","The party was formed on 27 April 1969 (HLS).
The PSA and different socialist tendencies in the canton of Tessin formed the PSU in 1992 (EJPR 1992, 528).",,,,,,,,1710,,,756,34
225,26,27,AN/PS,National Alliance / Segni Pact,Alleanza Nazionale / Patto Segni,Alleanza Nazionale / Patto Segni,,http://it.wikipedia.org/wiki/Elezioni_europee_del_1999_(Italia),,,,,,,,,,,,,380,166
226,26,3,UDC,Union of Christian and Centre Democrats,Unione dei Democratici Cristiani e Democratici di Centro,Unione dei Democratici Cristiani e Democratici di Centro,,http://en.wikipedia.org/wiki/Democrats%27_Centre_Union,,,,,,,,,,818,6846,818,380,106
227,27,9,UPC,Canary Peoples Union,Union del Pueblo Canario,Union del Pueblo Canario,,http://es.wikipedia.org/wiki/Uni%C3%B3n_del_Pueblo_Canario,,,,,,,,1402,,,,,724,20
228,56,11,A,Social Democratic Party,Alþýðuflokkurinn,Althyduflokkurinn,,http://en.wikipedia.org/wiki/Social_Democratic_Party_%28Iceland%29,,,,15320,,,30,,1704,,,,352,16
229,67,14,Deva,Democratic Alternative,Demokraattinen Vaihtoehto – Demokratiskt Alternativs,Demokraattinen Vaihtoehto -- Demokratiskt Alternativs,,http://en.wikipedia.org/wiki/Demokraattinen_Vaihtoehto,"edu, rpfi",Registered on 11 July 1986 and formed a parliamentary group by Democratic League (SKDL) MPs on 5 September 1986.,,14222,,,,,,1407,,,246,17
231,55,27,LZS/KDS,Christian Democratic Union / Farmers Union of Latvia,Latvijas Zemnieku Savienība / Kristīgo Demokrātu Savienība,Latvijas Kristigo Demokratu Savieniba / Zemnieku Savieniba,,,,,,87811,,,,,,,,,428,59
233,66,14,PSPU,Progressive Socialist Party of Ukraine,Progressivnaya Sotsialističeskaja Partiya,Prohresivna Sotsjalistychna Partiya Ukrayiny,Прогресивна соціалістична партія України,http://en.wikipedia.org/wiki/Progressive_Socialist_Party_of_Ukraine,,,,98322,,,,,,,4495,,804,22
234,27,9,CC,Canary Coalition,Coalición Canaria,Coalicion Canaria,,http://en.wikipedia.org/wiki/Canarian_Coalition,,,,33907,392,1724907,,,,,,517,724,44
235,8,3,CDA,Christian Democrats,Christen Democratisch Appèl,Christen Democratisch Appel,,http://en.wikipedia.org/wiki/Christian_Democratic_Appeal,jacobs,"Common list of candidates (ARP, CHU, KVP) in 1977 election and single parliamentary group. Party founded on 11 October 1980.",,22521,293,1528521,,1106,2604,1001,7040,1001,528,40
237,10,11,PDS,"Political Movement ""Social Democrats""","Politicesko Dviženie ""Socialdemokrati""","Politicesko Dvizenie ""Socialdemokrati""",,"http://en.wikipedia.org/wiki/Political_Movement_""Social_Democrats""",,,,,,,,,,,,,100,25
238,54,3,GVP,All-German People's Party,Gesamtdeutsche Volkspartei,Gesamtdeutsche Volkspartei,,http://en.wikipedia.org/wiki/All-German_People's_Party,phb,"Party was formed on 29 November 1952. Among the founding members were Gustav Heinemann, a former CDU minister of the interior, and Helene Wessel, leader of the Zentrum.
The party was dissolved at a party congress on 18/19 May 1957 and joining the SPD was recommended (Stöss 1968, 1478ff.)",,,,,,,,,,,276,18
239,55,3,KDS,Christian Democratic Union,Kristīgi demokrātiskā savienība,Kristigi demokratiska savieniba,,http://en.wikipedia.org/wiki/Latvian_parliamentary_election%2C_1995,,,,87520,,,,,,,,,428,21
242,26,11,PSDI,Italian Democratic Socialist Party,Partito Socialista Democratico Italiano,Partito Socialista Democratico Italiano,,http://en.wikipedia.org/wiki/Italian_Democratic_Socialist_Party,,,,32330,,,129,1007,2105,807,,807,380,86
243,75,26,RKI,"National Coalition Party ""Pro Patria""","Rahvuslik Koonderakond ""Isamaa""","Rahvuslik Koonderakond ""Isamaa""",,http://et.wikipedia.org/wiki/Rahvuslik_Koonderakond_Isamaa,,,,83710,,,,,,,,,233,50
246,66,14,KPU,Communist Party of Ukraine,Komunistychna Partiya Ukrayiny,Komunistychna Partiya Ukrayiny,"Комуністична партія України, Komunistychna Partiya Ukrayiny",http://en.wikipedia.org/wiki/Communist_Party_of_Ukraine,,,,98221,,,,,4101,,4443,,804,13
247,5,6,NPD,New Party Daichi,Shintō Daichi,Shinto Daichi,新党大地,http://en.wikipedia.org/wiki/New_Party_Daichi,,,,,,,,,,,,,392,40
248,72,28,JP,Jones Party,Jones Party,Jones Party,,http://www.maltadata.com/abbrev.htm,,,,,,,,,,,,,470,18
251,63,3,CDS-PP,People's Party,Partido Popular,Partido Popular,,http://en.wikipedia.org/wiki/People's_Party_(Portugal),,,,35314,233,1620314,,,3104,1202,7650,1202,620,15
252,41,11,KODISO,Party of Democratic Socialism,Komma Dimokratikou Socialismou,Komma Dimokratikou Socialismou,Κόμμα Δημοκρατικού Σοσιαλισμού,http://el.wikipedia.org/wiki/%CE%9A%CE%9F%CE%94%CE%97%CE%A3%CE%9F,,,,,,,,,,,,,300,13
254,23,17,PaRo,Party of the Roma,Partida Romilor,Partida Romilor,,http://en.wikipedia.org/wiki/Party_of_the_Roma,,,,,,,,,,,,,642,28
255,54,19,Gr/B90,Greens / Alliance 90,Die Grünen / Bündnis 90,Die Gruenen / Bundnis 90,,http://en.wikipedia.org/wiki/German_Green_Party,,,,41112,,,,802,1502,305,6015,304,276,17
256,64,14,PA/PT,Workers' Party of Belgium,Partij van de Arbeid – Parti du Travail de Belgique,Partij van de Arbeid -- Parti du Travail de Belgique,,http://en.wikipedia.org/wiki/Workers_Party_of_Belgium,,,,,17,1056222,,,,,,,56,21
257,55,11,SDLP,Social Democratic Welfare Party,Sociāldemokrātiskā Labklājības partija,Socialdemokratiska Labklajības partija,,,,,,,,,,,,,,,428,79
259,43,2,CPNT,"Hunting, Fishing, Nature, Tradition","Chasse, pêche, nature, traditions","Chasse, peche, nature, traditions",,"http://en.wikipedia.org/wiki/Chasse,_P%C3%AAche,_Nature,_Traditions",,,,,109,,,,,,,619,250,64
260,63,14,UDP,Popular Democratic Union,União Democrática Popular,Uniao Democratica Popular,,http://en.wikipedia.org/wiki/People%27s_Democratic_Union_(Portugal),,,,35210,,,,,,1211,,,620,24
262,8,12,etc,others,others,others,,,,,,,,,,,,,,,528,995
264,74,27,UPR,Union of the Right of the Republic Poland,Unia Prawicy Rzeczypospolitej,Unia Prawicy Rzeczypospolitej,,http://pl.wikipedia.org/wiki/Unia_Prawicy_Rzeczypospolitej,,,,,,,,,,,,,616,51
266,55,12,todo,to be coded,to be coded,to be coded,,,,,,,,,,,,,,,428,999
267,55,40,TKL-ZP,People's Movement for Latvia -- Siegerist Party,Tautas Kustība Latvijai – Zīgerista Partija,Tautas Kustība Latvijai -- Zīgerista Partija,,http://lv.wikipedia.org/wiki/Tautas_Kust%C4%ABba_Latvijai_%28Z%C4%ABgerista_partija%29,,,,87722,,,,,,,,,428,22
269,74,11,SdRP,Social Democracy of the Republic of Poland,Socjaldemokracja Rzeczypospolitej Polskiej,Socjaldemokracja Rzeczypospolitej Polskiej,,http://en.wikipedia.org/wiki/Social_Democracy_of_the_Republic_of_Poland,,,,,,,,,,,,,616,86
270,43,40,FN,National Front,Front National,Front National,,http://en.wikipedia.org/wiki/Front_National_(France),,,,31720,113,1250720,,708,1412,610,5817,610,250,29
272,59,12,none,no party affiliation,Parteilose,Parteilose,,,,,,,,,,,,,,,40,990
275,8,40,CP,Center Party,Centrum Partij,Centrum Partij,,http://en.wikipedia.org/wiki/Centrumpartij,,,,,,,,,,,,,528,44
278,55,6,TPA,Political Union of Economists,Tautsaimnieku politiskā apvienība,Tautsaimnieku politiska apvieniba,,http://web.cvk.lv/pub/public/28758.html,,,,,,,,,,,,,428,60
280,37,26,FF,Fianna Fail (Soldiers of Destiny),Fianna Fáil,Fianna Fail,,http://en.wikipedia.org/wiki/Fianna_F%C3%A1il,,,,53620,167,1372620,,903,1903,701,6287,701,372,20
281,63,14,PCTP/MRPP,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado,Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado,,http://en.wikipedia.org/wiki/Communist_Party_of_the_Portuguese_Workers_/_Reorganizative_Movement_of_the_Party_of_the_Proletariat,,,,,237,,,,,,,,620,32
282,35,3,KD,Christian Democrats,Kristdemokraterna,Kristdemokraterna,,http://en.wikipedia.org/wiki/Christian_Democrats_%28Sweden%29,,,,11520,283,1752520,,,3706,1606,7880,1606,752,13
285,43,12,droite,other right,divers droite,divers droite,,,,,,,,,,,,,,618,250,37
288,55,12,none,no party affiliation,no party affiliation,no party affiliation,,,,,,,,,,,,,,,428,990
290,64,40,VU,People's Union,Volksunie,Volksunie,,http://en.wikipedia.org/wiki/Volksunie,,,,21913,,,97,309,407,110,5003,110,56,67
292,54,16,Grau,The Grays -- Gray Panthers,Die Grauen – Graue Panther,Die Grauen -- Graue Panther,,http://en.wikipedia.org/wiki/The_Grays_%E2%80%93_Gray_Panthers,,,,,,,,,,,,,276,35
293,15,26,TS-LKD,Homeland Union -- Lithuanian Christian Democrats,Tėvynės sąjunga – Lietuvos krikščionys demokratai,Tevynes sąjunga -- Lietuvos krikscionys demokratai,,http://en.wikipedia.org/wiki/Homeland_Union_%E2%80%93_Lithuanian_Christian_Democrats,,,,,209,1440620,,,,,2404,,440,38
296,29,11,NDP,New Democratic Party,New Democratic Party,New Democratic Party,,http://en.wikipedia.org/wiki/New_Democratic_Party,,,,62320,,,,401,801,,5293,,124,21
299,54,14,DKP,German Communist Party,Deutsche Kommunistische Partei,Deutsche Kommunistische Partei,,http://en.wikipedia.org/wiki/German_Communist_Party,,,,,,,,,,308,5961,,276,27
300,8,3,ARP,Anti-Revolutionary Party,Anti-Revolutionaire Partij,Anti-Revolutionaire Partij,,http://en.wikipedia.org/wiki/Anti_Revolutionary_Party,,,,22523,,,69,,,1001,,1001,528,37
301,54,16,Tier,Animal Welfare Party,Tierschutzpartei,Tierschutzpartei,,http://en.wikipedia.org/wiki/Human_Environment_Animal_Welfare,,,,,,,,,,,,,276,57
303,33,11,LLP,Lang Labour Party,Lang Labour Party,Lang Labour Party,,http://en.wikipedia.org/wiki/Lang_Labour_Party,,,,,,,,,,,,,36,24
304,18,14,SKBiH,League of Communists of Bosnia and Herzegovina,Savez komunista Bosne i Hercegovine,Savez komunista Bosne i Hercegovine,,http://en.wikipedia.org/wiki/League_of_Communists_of_Bosnia_and_Herzegovina,,,,79221,,,,,,,,,70,11
306,21,14,Enh,Red-Green Alliance,Enhedslisten / De Rød-Grønne,Enhedslisten / De Rod-Gronne,,http://en.wikipedia.org/wiki/Red-Green_Alliance_%28Denmark%29,,,,13229,,,,,,214,5513,213,208,35
307,23,14,PSoDR,Romanian Socialist Democratic Party,Partidul Socialist Democrat Român,Partidul Socialist Democrat Roman,,,,,,93222,,,,,,,,,642,50
308,40,19,GPL-PVL,Green Liberal Party,Grünliberale Partei der Schweiz – Parti Vert-Libéral,Gruenliberale Partei der Schweiz -- Parti Vert-Liberal,,http://en.wikipedia.org/wiki/Green_Liberal_Party_of_Switzerland,ap,Splinter group of the Greens (Grue) in the Zurich canton was established on 3 July 2004 (St. Galler Tagblatt) and the party was formed at the national level on 19 July 2007 (AP).,,,,,,,,,,,756,20
309,55,14,LSP,Socialist Party of Latvia,Latvijas Sociālistiskā partija,Latvijas Socialistiska partija,,http://en.wikipedia.org/wiki/Latvian_Socialist_Party,,,,87310,,,,,,,2106,2402,428,15
310,7,19,Greng,The Greens,Déi Gréng – Les Verts – Die Grünen,Déi Gréng -- Les Verts -- Die Grünen,,http://en.wikipedia.org/wiki/The_Greens_%28Luxembourg%29,,,,23113,213,1442113,,,,,6946,,442,22
311,44,9,Plaid,Plaid Cymru,Plaid Cymru,Plaid Cymru,,http://en.wikipedia.org/wiki/Plaid_Cymru,,,,,,1826901,,1602,,1106,5169,1106,826,40
313,1,3,SDK,Slovak Democratic Coalition,Slovenská demokratická koalícia,Slovenska demokraticka koalicia,,http://en.wikipedia.org/wiki/Slovak_Democratic_Coalition,,,,96522,,,,,,,,2802,703,21
315,7,19,GAP,Green Alternative,Gréng Alternativ Partei – Parti de l'Alternative Verte,Greng Alternativ Partei – Parti de l'Alternative Verte,,http://en.wikipedia.org/wiki/The_Greens_%28Luxembourg%29,,,,23112,,,,,,905,,,442,19
317,60,14,SsS,Socialist Party of Slovenia,Socialistična stranka Slovenije,Socialisticna stranka Slovenije,,http://sl.wikipedia.org/wiki/Socialisti%C4%8Dna_stranka_Slovenije,,,,,,,,,,,,,705,47
318,37,11,Lab,Labour Party,Páirti Lucht Oibre,Pairti Lucht Oibre,,http://en.wikipedia.org/wiki/Labour_Party_%28Ireland%29,,,,53320,170,1372320,,902,1902,703,6347,703,372,16
319,44,26,DUP,Democratic Unionist Party,Democratic Unionist Party,Democratic Unionist Party,,http://en.wikipedia.org/wiki/Democratic_Unionist_Party,,,,51903,,,,,,,,,826,29
321,60,16,DEMOS,Democratic Opposition of Slovenia,Demokratična opozicija Slovenije,Demokraticna opozicija Slovenije,,http://en.wikipedia.org/wiki/Democratic_Opposition_of_Slovenia,,,,,,,,,,,,,705,22
322,74,40,RKN,Catholic-National Movement,Ruch Katolicko-Narodowy,Ruch Katolicko-Narodowy,,http://en.wikipedia.org/wiki/Ruch_Katolicko-Narodowy,,,,,,,,,,,,,616,29
323,26,40,ASM,Social Alternative Mussolini,Alternativa Sociale Mussolini,Alternativa Sociale Mussolini,,http://en.wikipedia.org/wiki/Social_Alternative,,,,,,,,,,,,,380,118
325,26,28,VA,Rainbow Greens,Verdi Arcobaleno,Verdi Arcobaleno,,http://it.wikipedia.org/wiki/Verdi_Arcobaleno,,,,,,,,,,,,,380,51
326,60,11,Zares,Zares,Zares,Zares,,http://en.wikipedia.org/wiki/Zares,,,,,267,1705324,,,,,,,705,10
328,74,17,T-SKNWK,Germans Association of the Voivodeship Katowickie,Towarzystwo-Społeczno Kulturalne Niemców Województwa Katowickiego,Towarzystwo-Spoleczno Kulturalne Niemcow Wojewodztwa Katowickiego,,,,,,,,,,,,,,,616,20
332,44,28,N,Nationalist Party,Nationalist Party,Nationalist Party,,http://en.wikipedia.org/wiki/Nationalist_Party_%28Northern_Ireland%29,,,,,,,,,,,,,826,28
334,74,3,ChD,Christian Democracy,Chrześcijańska Demokracja,Chrzescijanska Demokracja,,http://pl.wikipedia.org/wiki/Chrze%C5%9Bcija%C5%84ska_Demokracja_(koalicja),,,,92520,,,,,,,,,616,22
335,26,9,PSA,Sardinian Action Party,Partito Sardo d'Azione,Partito Sardo d'Azione,,http://en.wikipedia.org/wiki/Sardinian_Action_Party,,,,,,,,,,,,824,380,35
336,68,6,VV,Public Affairs,Věci veřejné,Veci verejne,,http://en.wikipedia.org/wiki/Public_Affairs_%28political_party%29,,,,,,,,,,,,,203,16
337,26,28,MCFP,Popular Civic Federative Movement,Movimento Federativo Civico Popolare,Movimento Federativo Civico Popolare,,http://en.wikipedia.org/wiki/White_Rose_(Italy),,,,,,,,,,,,,380,153
339,8,16,EuTr,Europe Transparent,Europa Transparant,Europa Transparant,,http://en.wikipedia.org/wiki/Europa_Transparant,,,,,,,,,,,,,528,35
341,63,11,PRD,Democratic Renewal Party,Partido Renovador Democrático,Partido Renovador Democratico,,http://en.wikipedia.org/wiki/Democratic_Renewal_Party_%28Portugal%29,,,,35312,,,,,,1204,,,620,16
342,8,11,PPR,Radical Political Party,Politieke Partij Radikalen,Politieke Partij Radikalen,,http://en.wikipedia.org/wiki/Politieke_Partij_Radikalen,,,,22310,,,75,1103,,1010,,,528,36
345,8,11,D66,Libertarians,Democraten 66,Democraten 66,,http://en.wikipedia.org/wiki/Democrats_66,,,,22330,295,1528330,77,1105,2603,1004,7080,1004,528,16
349,44,28,U,Unity,Unity,Unity,,http://en.wikipedia.org/wiki/Unity_%28Northern_Ireland%29,,,,,,,,,,,,,826,33
350,26,27,DINI,Dini-List-Italian Renewal,Lista Dini – Rinnovamento italiano,Lista Dini - Rinnovamento italiano,,http://en.wikipedia.org/wiki/Italian_Renewal,,,,,,,,,,,,,380,139
351,9,26,Fr,Progress Party,Fremskrittspartiet,Fremskrittspartiet,,http://en.wikipedia.org/wiki/Progress_Party_%28Norway%29,,,,12951,,,,1307,2909,1507,7506,,578,27
353,10,2,ZNS,Agrarian People's Union,Zemedelski Naroden Sǔyuz,Zemedelski Naroden Suyuz,земеделски народен съюз,http://en.wikipedia.org/wiki/Agrarian_People's_Union,,,,80810,,,,,704,,867,,100,15
354,11,11,PP,Progressive Party,Progressive Party,Progressive Party,,http://en.wikipedia.org/wiki/New_Zealand_Progressive_Party,nzpa,"Formed by Jim Anderton after splitting from the Alliance on 3 April 2002.
The party was dissolved on 9 March 2012.",,64422,,,,,,,7316,,554,23
355,26,16,CU,United Consumers,Consumatori Uniti,Consumatori Uniti,,http://en.wikipedia.org/wiki/United_Consumers,,,,,,,,,,,,,380,169
356,23,27,CDR,Romanian Democratic Convention,Convenţia Democrată Română,Convenţia Democrată Română,,http://en.wikipedia.org/wiki/Romanian_Democratic_Convention,,see Pavel and Huiu (2003),,93411,,,,,,,,2707,642,37
357,8,14,SP,Socialist Party,Socialistische Partij,Socialistische Partij,,http://en.wikipedia.org/wiki/Socialist_Party_(Netherlands),,,,22220,304,1528220,,1101,,,7180,1014,528,33
358,54,6,FVP,Free People's Party,Freie Volkspartei,Freie Volkspartei,,http://de.wikipedia.org/wiki/Freie_Volkspartei,,,A splinter group in parliament formed by FDP MPs.,,,,,,,,,,276,73
360,72,19,AD,Democratic Alternative,Alternattiva Demokratika,Alternattiva Demokratika,,http://en.wikipedia.org/wiki/Democratic_Alternative_(Malta),,,,,224,1470100,,,,,6986,,470,20
361,64,3,CVV,Flemish Christian Peoples Union,Christelijke Vlaamse Volksunie,Christelijke Vlaamse Volksunie,,http://nl.wikipedia.org/wiki/Christelijke_Vlaamse_Volksunie,,,,,,,,,,,,,56,62
362,15,3,L/L/L,Lithuanian Christian Democrats / Union of Lithuanian Political Prisoners and Deportees / Lithuanian Democratic Party,Lietuvos Krikščionys Demokrata / Lietuvos politinių kalinių ir terminių sąjunga / Lietuvos demokratų partijos jungtinis sąrašas,Lietuvos Krikscionys Demokrata / Lietuvos politiniu kaliniu ir terminiu sajunga / Lietuvos demokratu partijos jungtinis sarasas,,,,,,88529,,,,,2404,,,,440,53
363,68,16,SSO,Party of Free Citizens,Strana svobodných občanů,Strana svobodnych obcanu,,http://en.wikipedia.org/wiki/Party_of_Free_Citizens,,,,,63,,,,,,,,203,61
364,10,40,BNRP,Bulgarian National Radical Party,Balgarska Natsionalna Radikalna Partiya,Balgarska Natsionalna Radikalna Partiya,,,,,,,,,,,,,,,100,58
366,26,16,LR,The Network / Movement for Democracy,La Rete / Movimento per la Democrazia,La Rete / Movimento per la Democrazia,,http://it.wikipedia.org/wiki/La_Rete,,,,32951,,,,,,813,,,380,77
367,21,14,FK,Common Course,Fælles Kurs,Faelles Kurs,,http://da.wikipedia.org/wiki/F%C3%A6lles_Kurs,,,,13221,,,,,,210,,,208,14
368,29,6,LP,Liberal Party of Canada,Liberal Party of Canada,Liberal Party of Canada,,http://en.wikipedia.org/wiki/Liberal_Party_%28Canada%29,,,,62420,,,,402,803,,5273,,124,25
369,74,3,PC,Centre Agreement,Porozumienie Centrum,Porozumienie Centrum,,http://en.wikipedia.org/wiki/Centre_Agreement,,,,92521,,,,,3005,,,,616,67
370,27,9,PA,Andalusian Party,Partidu Andalucista,Partidu Andalucista,,,,,,33906,,,,1407,,517,,516,724,25
